run_id,scenario_id,model,condition,pair_id,metric,value,attribute_exposed,inputs_identical
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9978227019309998,False,True
FINAL_V4_GEMMA3N_LOCAL,S026,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.9577464788732395,False,True
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.6416633842590596,False,True
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7796883583068848,False,True
FINAL_V4_GEMMA3N_LOCAL,S027,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.7547169811320754,False,True
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.6947175477793386,False,True
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8712555170059204,False,True
FINAL_V4_GEMMA3N_LOCAL,S028,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.7840909090909091,False,True
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.9526545221285043,False,True
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9971016645431519,False,True
FINAL_V4_GEMMA3N_LOCAL,S029,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.9784172661870504,False,True
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA3N_LOCAL,S030,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S031,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.45048251029098163,False,True
FINAL_V4_GEMMA3N_LOCAL,S031,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8220805525779724,False,True
FINAL_V4_GEMMA3N_LOCAL,S031,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.6206896551724138,False,True
FINAL_V4_GEMMA3N_LOCAL,S032,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S032,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S032,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S033,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S033,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA3N_LOCAL,S033,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA3N_LOCAL,S034,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.5307389425622524,False,True
FINAL_V4_GEMMA3N_LOCAL,S034,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9068818092346191,False,True
FINAL_V4_GEMMA3N_LOCAL,S034,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.6000000000000001,False,True
FINAL_V4_GEMMA3N_LOCAL,S035,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.9582983561855744,False,True
FINAL_V4_GEMMA3N_LOCAL,S035,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9955071210861206,False,True
FINAL_V4_GEMMA3N_LOCAL,S035,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.975,False,True
FINAL_V4_GEMMA3N_LOCAL,S036,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.879400734823967,False,True
FINAL_V4_GEMMA3N_LOCAL,S036,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.949935257434845,False,True
FINAL_V4_GEMMA3N_LOCAL,S036,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.9113924050632911,False,True
FINAL_V4_GEMMA3N_LOCAL,S037,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.7286053849034616,False,True
FINAL_V4_GEMMA3N_LOCAL,S037,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9617164134979248,False,True
FINAL_V4_GEMMA3N_LOCAL,S037,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.8571428571428572,False,True
FINAL_V4_GEMMA3N_LOCAL,S038,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.4594151524579367,False,True
FINAL_V4_GEMMA3N_LOCAL,S038,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.878797173500061,False,True
FINAL_V4_GEMMA3N_LOCAL,S038,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.5441176470588235,False,True
FINAL_V4_GEMMA3N_LOCAL,S039,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.41354437777971204,False,True
FINAL_V4_GEMMA3N_LOCAL,S039,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8225142955780029,False,True
FINAL_V4_GEMMA3N_LOCAL,S039,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.495049504950495,False,True
FINAL_V4_GEMMA3N_LOCAL,S040,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,bleu,0.4046779773769319,False,True
FINAL_V4_GEMMA3N_LOCAL,S040,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8744844794273376,False,True
FINAL_V4_GEMMA3N_LOCAL,S040,gemma-3n-e4b-it-text,C_MASKED,MASKED_REPLICATES,rouge_l,0.45925925925925926,False,True
FINAL_V4_GEMMA4,S001,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S001,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S001,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S002,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S002,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S002,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S003,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S003,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S003,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S004,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S004,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S004,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S005,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S005,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S005,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S006,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S006,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S006,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S007,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S007,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S007,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S008,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S008,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S008,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S009,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S009,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S009,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S010,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S010,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S010,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S011,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S011,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S011,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S012,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S012,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S012,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S013,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S013,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S013,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S014,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S014,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S014,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S015,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S015,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S015,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S016,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S016,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S016,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S017,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S017,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S017,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S018,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S018,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S018,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S019,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S019,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S019,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S020,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S020,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S020,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S021,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S021,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S021,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S022,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S022,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S022,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S023,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S023,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S023,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S024,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S024,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S024,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S025,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S025,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S025,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S026,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S027,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S028,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S029,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S030,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S031,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S032,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S033,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S034,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S035,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S036,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S037,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S038,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0,False,True
FINAL_V4_GEMMA4,S039,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,bleu,1.0,False,True
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,cosine_similarity,1.0000001192092896,False,True
FINAL_V4_GEMMA4,S040,gemma-4-31b-it,C_MASKED,MASKED_REPLICATES,rouge_l,1.0,False,True
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.4626955906904871,False,True
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8732306361198425,False,True
ROBUSTNESS_V4_DEEPSEEK,S001,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.6031746031746033,False,True
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.4991375608434934,False,True
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9273018836975098,False,True
ROBUSTNESS_V4_DEEPSEEK,S002,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.6470588235294117,False,True
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.5899565399238539,False,True
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.9187508821487427,False,True
ROBUSTNESS_V4_DEEPSEEK,S003,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.761904761904762,False,True
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.2936157366671532,False,True
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7887822389602661,False,True
ROBUSTNESS_V4_DEEPSEEK,S004,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.48571428571428565,False,True
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.03013383349287018,False,True
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7125715613365173,False,True
ROBUSTNESS_V4_DEEPSEEK,S005,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.4067796610169492,False,True
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.13873732831846913,False,True
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8339940905570984,False,True
ROBUSTNESS_V4_DEEPSEEK,S006,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.33333333333333337,False,True
ROBUSTNESS_V4_DEEPSEEK,S007,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.05347946191656494,False,True
ROBUSTNESS_V4_DEEPSEEK,S007,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.6736757159233093,False,True
ROBUSTNESS_V4_DEEPSEEK,S007,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.25,False,True
ROBUSTNESS_V4_DEEPSEEK,S008,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.01623464358106216,False,True
ROBUSTNESS_V4_DEEPSEEK,S008,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7106346487998962,False,True
ROBUSTNESS_V4_DEEPSEEK,S008,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.1875,False,True
ROBUSTNESS_V4_DEEPSEEK,S009,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.2571309362018363,False,True
ROBUSTNESS_V4_DEEPSEEK,S009,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8351361751556396,False,True
ROBUSTNESS_V4_DEEPSEEK,S009,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.39999999999999997,False,True
ROBUSTNESS_V4_DEEPSEEK,S010,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.27600776648546604,False,True
ROBUSTNESS_V4_DEEPSEEK,S010,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.8522722721099854,False,True
ROBUSTNESS_V4_DEEPSEEK,S010,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.5054945054945055,False,True
ROBUSTNESS_V4_DEEPSEEK,S011,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.14662113627523632,False,True
ROBUSTNESS_V4_DEEPSEEK,S011,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.5587471723556519,False,True
ROBUSTNESS_V4_DEEPSEEK,S011,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.30952380952380953,False,True
ROBUSTNESS_V4_DEEPSEEK,S012,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.006929940066918272,False,True
ROBUSTNESS_V4_DEEPSEEK,S012,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.5267663598060608,False,True
ROBUSTNESS_V4_DEEPSEEK,S012,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.13114754098360654,False,True
ROBUSTNESS_V4_DEEPSEEK,S013,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.17288942408760102,False,True
ROBUSTNESS_V4_DEEPSEEK,S013,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7457910776138306,False,True
ROBUSTNESS_V4_DEEPSEEK,S013,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,rouge_l,0.3548387096774193,False,True
ROBUSTNESS_V4_DEEPSEEK,S014,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,bleu,0.35775987692259403,False,True
ROBUSTNESS_V4_DEEPSEEK,S014,deepseek-v4-pro,C_MASKED,MASKED_REPLICATES,cosine_similarity,0.7584066390991211,False,True
