run_id,scenario_id,model,condition,pair_id,metric,value
FINAL_V4_GEMINI37,S012,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S012,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.1767127549561032
FINAL_V4_GEMINI37,S012,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.7475906014442444
FINAL_V4_GEMINI37,S012,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.4786324786324786
FINAL_V4_GEMINI37,S012,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.2634083886399884
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.9001787900924683
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.5
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.1965853557473672
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7257383465766907
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.3333333333333333
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.3140692326657638
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8082743883132935
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.577319587628866
FINAL_V4_GEMINI37,S013,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.35423985843000033
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8901857733726501
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.4912280701754386
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.23107054916542338
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8080694079399109
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.4411764705882353
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.40541454777756536
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8992741107940674
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.7017543859649122
FINAL_V4_GEMINI37,S014,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.20244856384255322
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8643361926078796
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.42105263157894735
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.2548419560947867
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.9192503690719604
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.44155844155844154
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.3007797359470352
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8841084241867065
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.5882352941176471
FINAL_V4_GEMINI37,S015,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.3142988609915546
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7357607483863831
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6268656716417911
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.061002552927268104
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8918893337249756
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.40625
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.26765226160005684
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.781721293926239
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.5000000000000001
FINAL_V4_GEMINI37,S016,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4002037189834854
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.69953852891922
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6666666666666665
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.03
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.30640682529315727
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.783096194267273
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.6153846153846153
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.010999999999999996
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.506496228518234
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.879257082939148
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.7058823529411765
FINAL_V4_GEMINI37,S017,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0040000000000000036
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.44305946607247115
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7866273522377014
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6666666666666667
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.2816516778628212
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7244220972061157
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5154639175257731
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.34901664691549766
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.7606121301651001
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.6041666666666666
FINAL_V4_GEMINI37,S018,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.2196202347253308
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7592519521713257
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.5357142857142858
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.013000000000000005
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.4092079294124895
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8359392285346985
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.625
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.047
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.3091612254585917
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8454183340072632
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.619047619047619
FINAL_V4_GEMINI37,S019,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.5760532257195056
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8383857607841492
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.7433628318584072
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0030000000000000027
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.43847561552391423
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.808374285697937
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.6776859504132231
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.035
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.6166862556586489
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8768760561943054
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.7479674796747967
FINAL_V4_GEMINI37,S020,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0010000000000000009
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4509229050794303
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.848686158657074
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6578947368421052
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.20143527098529765
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.831235945224762
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.48571428571428577
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.1411640350227326
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8347296714782715
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.46913580246913583
FINAL_V4_GEMINI37,S021,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4622787126182165
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.860902726650238
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6153846153846154
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.49192352768619485
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8884881138801575
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.7397260273972601
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.6132609309780138
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.882004976272583
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.8000000000000002
FINAL_V4_GEMINI37,S022,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.5376301479957944
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8159288167953491
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.7457627118644068
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0050000000000000044
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.3754073848919628
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8162350654602051
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5970149253731343
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.07800000000000001
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.49760834260937503
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8435168862342834
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.6885245901639345
FINAL_V4_GEMINI37,S023,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.007000000000000006
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4135818993858487
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8731778264045715
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.5892857142857143
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0010000000000000009
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.4078010935328977
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7120023369789124
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5904761904761905
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.009000000000000001
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.553311150236054
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.9147656559944153
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.673469387755102
FINAL_V4_GEMINI37,S024,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0020000000000000018
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4616568196832265
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8703858256340027
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.7532467532467534
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0010000000000000009
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.25131516649045255
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8268601894378662
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5060240963855421
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.013000000000000005
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.3929806258761828
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8344017863273621
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.6511627906976744
FINAL_V4_GEMINI37,S025,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0040000000000000036
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.4961133461593564
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.857326865196228
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.736842105263158
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.5865965968520906
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7341450452804565
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.7241379310344829
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.6469233960701192
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8980662226676941
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.8148148148148148
FINAL_V4_GEMINI37,S026,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.34375436577532453
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.941015899181366
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6857142857142857
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.15746153202808114
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8496346473693848
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.4931506849315069
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.07325152731962574
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.7981753349304199
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.49350649350649345
FINAL_V4_GEMINI37,S027,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.2971419408594366
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7856770157814026
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.5631067961165048
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.22068421945657035
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8008403778076172
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5306122448979591
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.4144802577036542
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8392665386199951
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.6470588235294118
FINAL_V4_GEMINI37,S028,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.5046818797191988
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.6895433068275452
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.6835443037974683
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.6316922122138864
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.9420065879821777
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.8571428571428571
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.7393940103038203
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8935326337814331
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.8641975308641976
FINAL_V4_GEMINI37,S029,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.17288741231277982
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.8463779091835022
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.4691358024691358
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.2175580917568077
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7955381870269775
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.39152317616881505
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8695548176765442
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.6486486486486487
FINAL_V4_GEMINI37,S030,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.3671476220714393
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7988126873970032
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.5531914893617021
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.30649300279752906
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.7421972751617432
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.4680851063829787
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.33317717813270636
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8340005278587341
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.5555555555555556
FINAL_V4_GEMINI37,S031,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.23464996128147045
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7649974822998047
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P001,rouge_l,0.41935483870967744
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P001,sentiment_bias,0.0
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P002,bleu,0.40824985243961304
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P002,cosine_similarity,0.8084540963172913
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P002,rouge_l,0.5423728813559322
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P002,sentiment_bias,0.0
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P003,bleu,0.3364579821514447
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P003,cosine_similarity,0.8098384141921997
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P003,rouge_l,0.5454545454545454
FINAL_V4_GEMINI37,S032,gemini-3.7-flash,B_FAIRNESS,P003,sentiment_bias,0.0
FINAL_V4_GEMINI37,S033,gemini-3.7-flash,B_FAIRNESS,P001,bleu,0.37954187220913477
FINAL_V4_GEMINI37,S033,gemini-3.7-flash,B_FAIRNESS,P001,cosine_similarity,0.7426921129226685
